"","Name","Party","RepParty","Begin","End","N_Years","Organization","Position","Econ_Sector","ThreeMore_Econ_Sector","Course_University","Place_University","Privatized_Company","Gender","MajorEconGroup","PPP","Angola","PSI20","Government","BusinessConnected"
"4392","Pedro Santos Coelho","PS","N.a.","1985","1988","3","EID Electrónica","Administrador",3,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4393","Pedro Santos Coelho","PS","N.a.","1985","1988","3","Compal","Administrador",3,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4394","Pedro Santos Coelho","PS","PS","1985","1987","2","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4395","Pedro Santos Coelho","PS","N.a.","1989","2005","16","Grupo Atlântica","Administrador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4396","Pedro Santos Coelho","PS","N.a.","1990","1994","4","Imprinter","Administrador",3,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4397","Pedro Santos Coelho","PS","N.a.","1994","1998","4","Telefónica Sistemas de Portugal","Vice-Presidente",6,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4398","Pedro Santos Coelho","PS","N.a.","2000","2002","2","PT","Comissão Executiva e CA",6,0,"N.a.","N.a.",1,"M","PT",0,1,"PT","No",1
"4399","Pedro Santos Coelho","PS","N.a.","2000","2002","2","Telesp Celular Participações, SA","Administrador",6,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4400","Pedro Santos Coelho","PS","N.a.","2000","2002","2","SPGIS - Planeamento e Gestão de Estacionamento, SA","Presidente do CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4401","Pedro Santos Coelho","PS","N.a.","2005","2011","6","CTT","Vice-Presidente do CA",6,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4402","Pedro Santos Coelho","PS","N.a.","2007","2011","4","Mailtec Holding, SGPS, S. A.","Presidente do CA",6,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4403","Pedro Santos Coelho","PS","N.a.","N.d.","2014","N.a.","Fundação Res Publica","Conselho de Revisores de Contas",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4404","Pedro Santos Coelho","PS","N.a.","N.d.","N.d.","N.a.","PayShop Portugal, S.A.","Presidente do CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4405","Pedro Santos Coelho","PS","N.a.","N.d.","N.d.","N.a.","PayShop Moçambique, SARL","Presidente do CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4406","Pedro Santos Coelho","PS","N.a.","N.d.","N.d.","N.a.","Correio Expresso Moçambique SA","Presidente da AG",6,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4407","Pedro Santos Coelho","PS","N.a.","2010","2014","4","Sociedade Portuguesa para o Estudo das Aves","Presidente da AG",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4408","Pedro Santos Coelho","PS","N.a.","2011","2012","1","CTT","Presidente do CA",6,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4409","Pedro Dias Alves","PSD","PSD","1987","1991","4","Governo","Secretário de Estado da Administração da Saúde",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XI",1
"4410","Pedro Dias Alves","PSD","N.a.","2002","2006","4","Hospital Amadora-Sintra","CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4411","Pedro Dias Alves","PSD","N.a.","2008","2009","1","Hospital do Algarve e de Todos os Santos","Presidente da Comissão de avaliação de propostas de PPP para a gestão",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4412","Pedro Dias Alves","PSD","N.a.","2009","2014","5","HPP, SGPS, S.A.","CA",0,0,"N.a.","N.a.",0,"M","CGD",0,1,"No","No",1
"4413","Pedro Duarte","PSD","N.a.","N.d.","N.d.","N.a.","Escola Clara Resende","ensino secundário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4414","Pedro Duarte","PSD","N.a.","N.d.","N.d.","N.a.","Universidade Católica Portuguesa","licenciatura em Direito",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",1
"4415","Pedro Duarte","PSD","N.a.","1998","1999","1","Novais &Loureiro","advogado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4416","Pedro Duarte","PSD","N.a.","1998","2002","4","JSD","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4417","Pedro Duarte","PSD","N.a.","1999","2011","12","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4418","Pedro Duarte","PSD","N.a.","2002","2004","2","NATO","membro da AG",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4419","Pedro Duarte","PSD","N.a.","2003","2005","2","YEPP - Youth of the European People Party","vice-presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4420","Pedro Duarte","PSD","PSD/CDS","2004","2005","1","Governo","Secretário de Estado da Juventude",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVI",1
"4421","Pedro Duarte","PSD","N.a.","2008","2011","3","Miranda Correia Amendoeira & Associado","advogado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4422","Pedro Duarte","PSD","N.a.","2011","2014","3","Microsoft Portugal","diretor departamento legal",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4423","Pedro Gonçalves","PSD","N.a.","N.d.","N.d.","N.a.","Universidade Católica Portuguesa","licenciatura em Economia",0,0,"Economia","Lisboa",0,"M","No",0,0,"No","No",1
"4424","Pedro Gonçalves","PSD","N.a.","1997","2010","13","BES","quadro, diretor",1,0,"N.a.","N.a.",1,"M","BES",1,1,"BES","No",1
"4425","Pedro Gonçalves","PSD","N.a.","2010","2013","3","AICEP","administrador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4426","Pedro Gonçalves","PSD","PSD/CDS","2013","2014","1","Governo","Secretário de Estado da Inovação, investimento e Competitividade",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",1
"4427","Pedro Pires de Miranda","PSD","N.a.","N.d.","1940","N.a.","Colégio Militar","ND",0,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4428","Pedro Pires de Miranda","PSD","N.a.","N.d.","N.d.","N.a.","Instituto Superior Técnico","Estudante",0,1,"Engenharia","Lisboa",0,"M","No",0,0,"No","No",1
"4429","Pedro Pires de Miranda","PSD","N.a.","1957","1971","14","BP","ND",4,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4430","Pedro Pires de Miranda","PSD","N.a.","1971","1972","1","Petroleos de Portugal - Petrogal, S.A.","ND",4,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4431","Pedro Pires de Miranda","PSD","N.a.","1972","1975","3","Sonap","ND",4,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4432","Pedro Pires de Miranda","PSD","N.a.","1975","1976","1","Ipiranga","ND",4,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4433","Pedro Pires de Miranda","PSD","N.a.","1976","1978","2","Petroleos de Portugal - Petrogal, S.A.","Administrador",4,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4434","Pedro Pires de Miranda","PSD","Presidential Initiative","1978","1978","1","Governo","Ministro do Comércio e Turismo",0,1,"N.a.","N.a.",0,"M","No",0,0,"No","III",1
"4435","Pedro Pires de Miranda","PSD","N.a.","1979","1980","1","Comissão de Integração Europeia","Presidente",0,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4436","Pedro Pires de Miranda","PSD","N.a.","1980","1985","5","Petroleos de Portugal - Petrogal, S.A.","CA",4,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4437","Pedro Pires de Miranda","PSD","N.a.","1980","1987","7","Governo","Embaixador itinerante",0,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4438","Pedro Pires de Miranda","PSD","PSD","1985","1987","2","Governo","Ministro dos Negócios Estrangeiros",0,1,"N.a.","N.a.",0,"M","No",0,0,"No","X",1
"4439","Pedro Pires de Miranda","PSD","N.a.","1990","N.d.","N.a.","Fundação Luso-Americana para o Desenvolvimento","Presidente",0,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4440","Pedro Pires de Miranda","PSD","N.a.","1990","N.d.","N.a.","Fundação Oriente","Vogal do CA",1,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4441","Pedro Pires de Miranda","PSD","N.a.","1993","1994","1","Petroleos de Portugal - Petrogal, S.A.","CA",4,1,"N.a.","N.a.",1,"M","No",0,0,"No","No",1
"4442","Pedro Pires de Miranda","PSD","N.a.","2005","N.d.","N.a.","BPG","CA",1,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4443","Pedro Pires de Miranda","PSD","N.a.","2009","N.d.","N.a.","Siemens One","Vice-Presidente",3,1,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4444","Pedro Lomba","PSD","N.a.","N.d.","N.d.","N.a.","Faculdade de Direito da Universidade de Lisboa","licenciatura em Direito",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",1
"4445","Pedro Lomba","PSD","N.a.","N.d.","N.d.","N.a.","Faculdade de Direito da Universidade de Lisboa","professor universitário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4446","Pedro Lomba","PSD","N.a.","N.d.","N.d.","N.a.","PLMJ & Associados","advogado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4447","Pedro Lomba","PSD","PSD/CDS","2013","2014","1","Governo","Secretário de Estado Adjunto do Ministro Adjunto e do Desenvolvimento Regional",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",1
"4448","Pedro Lynce","PSD","N.a.","1964","1965","1","Associação de Estudantes ISA","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4449","Pedro Lynce","PSD","N.a.","N.d.","1967","N.a.","Instituto Superior de Agronomia","licenciatura em Engenharia Agronómica",0,0,"Engenharia","Lisboa",0,"M","No",0,0,"No","No",1
"4450","Pedro Lynce","PSD","N.a.","N.d.","N.d.","N.a.","Instituto Superior de Agronomia","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4451","Pedro Lynce","PSD","N.a.","1985","1988","3","Banco Pinto & Sotto Mayor","consultor",1,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4452","Pedro Lynce","PSD","PSD","1992","1995","3","Governo","Secretário de Estado do Ensino Superior",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XII",1
"4453","Pedro Lynce","PSD","PSD/CDS","2002","2003","1","Governo","Ministro da Ciência e do Ensino Superior",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XV",1
"4454","Pedro Lynce","PSD","N.a.","2007","2011","4","OMNITRADE - Revestimentos Metálicos","CA não executivo",3,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4455","Pedro Lynce","PSD","N.a.","2007","2011","4","Associação de Regantes do Vale do Sado","AG presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4456","Pedro Lynce","PSD","N.a.","2010","2011","1","Santa Casa da Misericórdia de Alcácer do Sal","AG presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4457","Pedro Lynce","PSD","N.a.","N.d.","N.d.","N.a.","Agrupamento de Produção bovina raça alentejana, SA","sócio",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4458","Pedro Mota Soares","CDS","N.a.","1988","1992","4","Escola Salesiana do Estoril","ensino secundário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4459","Pedro Mota Soares","CDS","N.a.","1992","1995","3","Universidade de Coimbra","licenciatura em Direito",0,0,"Direito","Coimbra",0,"M","No",0,0,"No","No",1
"4460","Pedro Mota Soares","CDS","N.a.","1996","1999","3","Juventude Popular","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4461","Pedro Mota Soares","CDS","N.a.","1999","2006","7","Mota Soares, Oliveira e Associados","advogado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4462","Pedro Mota Soares","CDS","N.a.","N.d.","N.d.","N.a.","Nobre Guedes, Mota Soares e Associados","advogado associado sénior",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4463","Pedro Mota Soares","CDS","N.a.","2002","2005","3","CDS-PP","Secretário-Geral",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4464","Pedro Mota Soares","CDS","N.a.","N.d.","2005","N.a.","Real Associação de Lisboa (movimento monárquico)","AG presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4465","Pedro Mota Soares","CDS","N.a.","2003","2011","8","Universidade Lusófona de Humanidades e Tecnologias","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4466","Pedro Mota Soares","CDS","N.a.","2005","2011","6","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4467","Pedro Mota Soares","CDS","N.a.","2007","2011","4","Mota Soares, Oliveira e Associados","sócio-gerente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4468","Pedro Mota Soares","CDS","PSD/CDS","2011","2014","3","Governo","Ministro da Solidariedade e da Segurança Social",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",1
"4469","Pedro Passos Coelho","PSD","N.a.","N.d.","2001","N.a.","Universidade Lusíada","licenciatura em Economia",0,0,"Economia","Lisboa",0,"M","No",0,0,"No","No",1
"4470","Pedro Passos Coelho","PSD","N.a.","1987","1989","2","Quimibro","relações públicas",3,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4471","Pedro Passos Coelho","PSD","N.a.","1991","1999","8","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4472","Pedro Passos Coelho","PSD","N.a.","1999","2001","2","CM Amadora","Vereador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4473","Pedro Passos Coelho","PSD","N.a.","2000","2004","4","Tecnoforma","consultor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4474","Pedro Passos Coelho","PSD","N.a.","2001","2004","3","LDL Consultores","consultor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4475","Pedro Passos Coelho","PSD","N.a.","2003","2004","1","URBE","diretor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4476","Pedro Passos Coelho","PSD","N.a.","2004","2004","1","All2it, S.A.","diretor não executivo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4477","Pedro Passos Coelho","PSD","N.a.","2004","2006","2","HLC Tejo","CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4478","Pedro Passos Coelho","PSD","N.a.","2004","2006","2","Fomentinvest, SGPS","diretor financeiro",4,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4479","Pedro Passos Coelho","PSD","N.a.","2004","2009","5","Tejo Ambiente, S.A.","administrador-delegado",4,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4480","Pedro Passos Coelho","PSD","N.a.","2005","2007","2","Adtech","CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4481","Pedro Passos Coelho","PSD","N.a.","2005","2007","2","Tecnidata","CA",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4482","Pedro Passos Coelho","PSD","N.a.","2005","2009","4","Ribtejo","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4483","Pedro Passos Coelho","PSD","N.a.","2006","2008","2","Ecoambiente, S.A.","CA",4,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4484","Pedro Passos Coelho","PSD","N.a.","2007","2009","2","Fomentinvest, SGPS","presidente",4,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4485","Pedro Passos Coelho","PSD","N.a.","2007","2009","2","HLC Tejo","administrador executivo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4486","Pedro Passos Coelho","PSD","PSD/CDS","2011","2014","3","Governo","Primeiro-Ministro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XIX",1
"4487","Pedro Sampaio Nunes","CDS","N.a.","1967","1974","7","Instituto Superior Técnico","licenciatura em Engenharia Civil",0,0,"Engenharia","Lisboa",0,"M","No",0,0,"No","No",1
"4488","Pedro Sampaio Nunes","CDS","N.a.","1978","1978","1","Secretário de Estado das Obras Públicas","chefe de gabinete",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4489","Pedro Sampaio Nunes","CDS","N.a.","1981","1983","2","Santa Casa da Misericórdia de Lisboa","vice-presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4490","Pedro Sampaio Nunes","CDS","N.a.","1993","2003","10","Comissão Europeia","quadro",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4491","Pedro Sampaio Nunes","CDS","PSD/CDS","2004","2005","1","Governo","Secretário de Estado da Ciência e Inovação",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVI",1
"4492","Pedro Sampaio Nunes","CDS","N.a.","2006","2010","4","Suitch","CEO",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4493","Pedro Sampaio Nunes","CDS","N.a.","2006","2010","4","FirstForce, SA","CEO",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4494","Pedro Sampaio Nunes","CDS","N.a.","N.d.","2012","N.a.","GreenCyber, SA","administrador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4495","Pedro Sampaio Nunes","CDS","N.a.","N.d.","2012","N.a.","ENUPOR - Energia Nuclear de Portugal, SA","administrador",4,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4496","Pedro Sampaio Nunes","CDS","N.a.","2013","2014","1","Programa Eureka","diretor executivo",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4497","Pedro Santana Lopes","PSD","N.a.","1974","1978","4","Faculdade de Direito da Universidade de Lisboa","licenciatura em Direito",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",1
"4498","Pedro Santana Lopes","PSD","N.a.","N.d.","1976","N.a.","MID - Movimento Independente de Direito.","fundador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4499","Pedro Santana Lopes","PSD","N.a.","1978","1979","1","Ministro Adjunto do Primeiro-ministro","adjunto do",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4500","Pedro Santana Lopes","PSD","N.a.","1978","1979","1","Faculdade de Direito da Universidade de Lisboa","presidente da AG de alunos da associação académica",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4501","Pedro Santana Lopes","PSD","N.a.","1978","1979","1","Faculdade de Direito da Universidade de Lisboa","presidente da associação académica",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4502","Pedro Santana Lopes","PSD","N.a.","1980","1980","1","Gabinete do Primeiro-Ministro","assessor jurídico",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4503","Pedro Santana Lopes","PSD","N.a.","1980","2004","24","Assembleia da República","Deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4504","Pedro Santana Lopes","PSD","N.a.","1983","1985","2","Grupo Expansão","advogado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4505","Pedro Santana Lopes","PSD","N.a.","1983","1986","3","Instituto de Estudos Políticos","CA presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4506","Pedro Santana Lopes","PSD","PSD","1985","1987","2","Governo","Secretário de Estado da Presidencia do Conselho de Ministros",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","X",1
"4507","Pedro Santana Lopes","PSD","N.a.","N.d.","N.d.","N.a.","Totta Leasing","CF presidente",1,0,"N.a.","N.a.",0,"M","Santander",0,0,"No","No",1
"4508","Pedro Santana Lopes","PSD","N.a.","N.d.","N.d.","N.a.","Faculdade de Direito da Universidade de Lisboa","Professor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4509","Pedro Santana Lopes","PSD","N.a.","1987","1989","2","Parlamento Europeu","deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4510","Pedro Santana Lopes","PSD","PSD","1990","1991","1","Governo","Secretário de Estado da Cultura",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XI",1
"4511","Pedro Santana Lopes","PSD","PSD","1991","1994","3","Governo","Secretário de Estado da Cultura",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XII",1
"4512","Pedro Santana Lopes","PSD","N.a.","1995","1996","1","Sporting Clube de Portugal","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4513","Pedro Santana Lopes","PSD","N.a.","1995","1996","1","Vaz Serra, Moura, Chaves e Associados","advogado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4514","Pedro Santana Lopes","PSD","N.a.","1998","2001","3","CM Figueira da Foz","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4515","Pedro Santana Lopes","PSD","N.a.","2002","2004","2","CM Lisboa","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4516","Pedro Santana Lopes","PSD","N.a.","2004","2005","1","PSD","presidente",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4517","Pedro Santana Lopes","PSD","PSD/CDS","2004","2005","1","Governo","Primeiro-ministro - PSD",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVI",1
"4518","Pedro Santana Lopes","PSD","N.a.","2006","2014","8","Global Lawyers, Sociedade de Advogados","sócio fundador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4519","Pedro Santana Lopes","PSD","N.a.","2009","2014","5","CM Lisboa","vereador",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4520","Pedro Santana Lopes","PSD","N.a.","2011","2014","3","Santa Casa da Misericórdia","provedor",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4521","Pedro Silva Pereira","PS","N.a.","N.d.","N.d.","N.a.","Faculdade de Direito da Universidade de Lisboa","licenciatura em Direito",0,0,"Direito","Lisboa",0,"M","No",0,0,"No","No",1
"4522","Pedro Silva Pereira","PS","N.a.","N.d.","N.d.","N.a.","UAL","docente universitário",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4523","Pedro Silva Pereira","PS","N.a.","1988","1997","9","Ministério do Ambiente","assessor jurídico",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4524","Pedro Silva Pereira","PS","N.a.","1992","1996","4","TVI","editor de informação",7,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4525","Pedro Silva Pereira","PS","N.a.","1997","1999","2","Ministro Adjunto do Primeiro-ministro","assessor jurídico",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4526","Pedro Silva Pereira","PS","N.a.","2000","2014","14","PS","adesão ao partido",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4527","Pedro Silva Pereira","PS","PS","2002","2005","3","Assembleia da República","deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4528","Pedro Silva Pereira","PS","PS","2005","2011","6","Governo","Ministro da Presidência",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","XVII",1
"4529","Pedro Silva Pereira","PS","PS","2011","2014","3","Assembleia da República","deputado",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4530","Pedro Silva Pereira","PS","N.a.","N.d.","2014","N.a.","Fundação Res Publica","Conselho de Fundadores",0,0,"N.a.","N.a.",0,"M","No",0,0,"No","No",1
"4531","Poças Martins","PSD","N.a.","N.d.","N.d.","N.a.","Faculdade de Engenharia da Universidade do Porto","licenciatura em Engenharia Civil",0,0,"Engenharia","Porto",0,"M","No",0,0,"No","No",1
